,date,id_coord,plume,lat,lon,city,country_co,country,company,sector,Concentrat,Max Plume,plume_comp,Emission,Duration,Total,CO2eq,Credit,Status,Contact,Site,geometry,datetime
781,20230218,emit20230218t085703,yes,27.96450512932406,69.81026296666562,Khairpur,PK,Pakistan,StarDrill Energy Inc.,Wastewater Treatment,311,10360,175,70.0,21.0,1.47,41.16,4116000.0,Closed,esg.authority@pakistan.gouv.pk,5703,POINT (69.81026296666562 27.96450512932406),2023-02-18 00:00:00
782,20230218,emit20230218t085739,yes,25.900768157228335,71.57306089001898,Barmer,IN,India,BlackDiamond Mining,Livestock and Agriculture,297,4260,176,76.0,114.0,8.66,242.48,24248000.0,Closed,csr.commission@india.gouv.in,5739,POINT (71.57306089001898 25.900768157228335),2023-02-18 00:00:00
783,20230218,emit20230218t085739,yes,25.900768157228335,71.57306089001898,Barmer,IN,India,EnergyLink Holdings,Coal Seam Fires,297,4260,176,77.0,19.0,1.46,40.88,4088000.0,Closed,eco.authority@india.gouv.in,5739,POINT (71.57306089001898 25.900768157228335),2023-02-18 00:00:00
784,20230218,emit20230218t102723,yes,34.68168159025989,38.62430179664086,As Sukhnah,SY,Syrian Arab Republic,StarDrill Energy Inc.,Wastewater Treatment,345,2868,177,14.0,812.0,11.37,318.36,31836000.0,Closed,sust.gov@syrianarabrepublic.gouv.sy,2723,POINT (38.62430179664086 34.68168159025989),2023-02-18 00:00:00
785,20230218,emit20230218t102723,yes,34.68168159025989,38.62430179664086,As Sukhnah,SY,Syrian Arab Republic,DiamondQuest Resources,Coal Seam Fires,345,2868,177,48.0,151.0,7.25,203.0,20300000.0,Ongoing,csr.division@syrianarabrepublic.gouv.sy,2723,POINT (38.62430179664086 34.68168159025989),2023-02-18 00:00:00
786,20230218,emit20230218t120210,yes,29.183443834860388,21.42522848662913,Awjilah,LY,Libya,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),193,2894,178,64.0,84.0,5.38,150.64,15064000.0,Ongoing,sustain.dept@libya.gouv.ly,0210,POINT (21.42522848662913 29.183443834860388),2023-02-18 00:00:00
787,20230218,emit20230218t120210,yes,29.183443834860388,21.42522848662913,Awjilah,LY,Libya,BlueSky Oil & Gas,Oil and Gas Production,193,2894,178,75.0,365.0,27.38,766.64,76664000.0,Ongoing,climate.agency@libya.gouv.ly,0210,POINT (21.42522848662913 29.183443834860388),2023-02-18 00:00:00
788,20230218,emit20230218t120210,yes,29.25176513241269,21.544519641085532,Gialo,LY,Libya,TitanOil & Gas Ltd.,Landfills,193,1680,179,16.0,87.0,1.39,38.92,3892000.0,To Be Verified,csr.commission@libya.gouv.ly,0210,POINT (21.544519641085532 29.25176513241269),2023-02-18 00:00:00
789,20230218,emit20230218t120210,yes,29.25176513241269,21.544519641085532,Gialo,LY,Libya,NovaGold Resources,Coal Seam Fires,193,1680,179,16.0,171.0,2.74,76.72,7672000.0,Ongoing,eco.gov@libya.gouv.ly,0210,POINT (21.544519641085532 29.25176513241269),2023-02-18 00:00:00
790,20230218,emit20230218t120210,yes,29.143860860881674,21.453424577682462,Gialo,LY,Libya,GlobalEnergy Resources,Coal Mining,193,1723,180,79.0,8.0,0.63,17.64,1764000.0,Ongoing,sust.gov@libya.gouv.ly,0210,POINT (21.453424577682462 29.143860860881674),2023-02-18 00:00:00
791,20230218,emit20230218t120210,yes,29.143860860881674,21.453424577682462,Gialo,LY,Libya,GlobalEnergy Resources,Coal Mining,193,1723,180,68.0,167.0,11.36,318.08,31808000.0,Ongoing,eco.gov@libya.gouv.ly,0210,POINT (21.453424577682462 29.143860860881674),2023-02-18 00:00:00
792,20230218,emit20230218t181054,yes,35.339951869851205,-80.65655024187502,Harrisburg,US,United States,DiamondQuest Resources,Coal Seam Fires,899,7969,181,17.0,101.0,1.72,48.16,4816000.0,To Be Verified,esg.compliance@unitedstates.gouv.us,1054,POINT (-80.65655024187502 35.339951869851205),2023-02-18 00:00:00
793,20230218,emit20230218t181054,yes,35.339951869851205,-80.65655024187502,Harrisburg,US,United States,StarDrill Energy Inc.,Wastewater Treatment,899,7969,181,17.0,4.0,0.07,1.96,196000.0,Closed,climate.agency@unitedstates.gouv.us,1054,POINT (-80.65655024187502 35.339951869851205),2023-02-18 00:00:00
794,20230219,emit20230219t063155,yes,40.79589548867075,83.67894413726269,Xayar,CN,China,TitanOil & Gas Ltd.,Landfills,320,2501,182,39.0,179.0,6.98,195.44,19544000.0,To Be Verified,env.regulator@china.gouv.cn,3155,POINT (83.67894413726269 40.79589548867075),2023-02-19 00:00:00
795,20230219,emit20230219t063155,yes,40.79589548867075,83.67894413726269,Xayar,CN,China,SilverRock Mining Group,Landfills,320,2501,182,25.0,46.0,1.15,32.2,3220000.0,Closed,sustain.agency@china.gouv.cn,3155,POINT (83.67894413726269 40.79589548867075),2023-02-19 00:00:00
796,20230219,emit20230219t080503,yes,40.051410238358784,61.0445320442011,Gazojak,TM,Turkmenistan,ApexMining Corporation,Coal Seam Fires,200,4301,183,32.0,9.0,0.29,8.12,812000.0,To Be Verified,climate.division@turkmenistan.gouv.tm,0503,POINT (61.0445320442011 40.051410238358784),2023-02-19 00:00:00
797,20230219,emit20230219t080503,yes,40.051410238358784,61.0445320442011,Gazojak,TM,Turkmenistan,CrystalPeak Oil & Gas,Landfills,200,4301,183,30.0,0.0,0.0,0.0,0.0,Ongoing,climate.regulator@turkmenistan.gouv.tm,0503,POINT (61.0445320442011 40.051410238358784),2023-02-19 00:00:00
798,20230219,emit20230219t080503,yes,40.015080659501606,60.935543307629565,Gazojak,TM,Turkmenistan,PetroPrime Exploration,Livestock and Agriculture,200,956,184,48.0,16.0,0.77,21.56,2156000.0,Closed,esg.office@turkmenistan.gouv.tm,0503,POINT (60.935543307629565 40.015080659501606),2023-02-19 00:00:00
799,20230219,emit20230219t080503,yes,40.015080659501606,60.935543307629565,Gazojak,TM,Turkmenistan,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),200,956,184,79.0,105.0,8.3,232.4,23240000.0,Closed,csr.division@turkmenistan.gouv.tm,0503,POINT (60.935543307629565 40.015080659501606),2023-02-19 00:00:00
800,20230219,emit20230219t080527,yes,38.567319830417034,62.73087518219848,Seydi,TM,Turkmenistan,MineralCore Corporation,Natural Gas Distribution,276,3381,185,65.0,52.0,3.38,94.64,9464000.0,Ongoing,csr.commission@turkmenistan.gouv.tm,0527,POINT (62.73087518219848 38.567319830417034),2023-02-19 00:00:00
801,20230219,emit20230219t080527,yes,38.567319830417034,62.73087518219848,Seydi,TM,Turkmenistan,BlackDiamond Mining,Livestock and Agriculture,276,3381,185,13.0,17.0,0.22,6.16,616000.0,Closed,sust.compliance@turkmenistan.gouv.tm,0527,POINT (62.73087518219848 38.567319830417034),2023-02-19 00:00:00
802,20230219,emit20230219t080527,yes,38.564608667815754,62.784013969183604,Seydi,TM,Turkmenistan,PetroPrime Exploration,Livestock and Agriculture,276,7593,186,52.0,177.0,9.2,257.6,25760000.0,Ongoing,sustainability.board@turkmenistan.gouv.tm,0527,POINT (62.784013969183604 38.564608667815754),2023-02-19 00:00:00
803,20230219,emit20230219t080527,yes,38.564608667815754,62.784013969183604,Seydi,TM,Turkmenistan,PetroPrime Exploration,Livestock and Agriculture,276,7593,186,5.0,66.0,0.33,9.24,924000.0,To Be Verified,eco.gov@turkmenistan.gouv.tm,0527,POINT (62.784013969183604 38.564608667815754),2023-02-19 00:00:00
804,20230219,emit20230219t080539,yes,37.95134368740584,63.479156060152235,Sayat,TM,Turkmenistan,NovaGold Resources,Coal Seam Fires,298,1756,187,25.0,86.0,2.15,60.2,6020000.0,Ongoing,eco.gov@turkmenistan.gouv.tm,0539,POINT (63.479156060152235 37.95134368740584),2023-02-19 00:00:00
805,20230219,emit20230219t080539,yes,37.95134368740584,63.479156060152235,Sayat,TM,Turkmenistan,MineralCore Corporation,Natural Gas Distribution,298,1756,187,76.0,24.0,1.82,50.96,5096000.0,To Be Verified,csr.commission@turkmenistan.gouv.tm,0539,POINT (63.479156060152235 37.95134368740584),2023-02-19 00:00:00
806,20230219,emit20230219t080539,yes,37.94321019960199,63.497591965840954,Sayat,TM,Turkmenistan,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),298,1877,188,71.0,105.0,7.46,208.88,20888000.0,Ongoing,esg.compliance@turkmenistan.gouv.tm,0539,POINT (63.497591965840954 37.94321019960199),2023-02-19 00:00:00
807,20230219,emit20230219t080539,yes,37.94321019960199,63.497591965840954,Sayat,TM,Turkmenistan,CoalRidge Exploration,Hydraulic Fracturing (Fracking),298,1877,188,72.0,164.0,11.81,330.68,33068000.0,To Be Verified,env.sust.office@turkmenistan.gouv.tm,0539,POINT (63.497591965840954 37.94321019960199),2023-02-19 00:00:00
808,20230219,emit20230219t080539,yes,37.952970384966605,63.529041452015825,Sayat,TM,Turkmenistan,BlueSky Oil & Gas,Oil and Gas Production,298,3638,189,62.0,96.0,5.95,166.6,16660000.0,To Be Verified,climate.agency@turkmenistan.gouv.tm,0539,POINT (63.529041452015825 37.952970384966605),2023-02-19 00:00:00
809,20230219,emit20230219t080539,yes,37.952970384966605,63.529041452015825,Sayat,TM,Turkmenistan,MineralCore Corporation,Natural Gas Distribution,298,3638,189,9.0,23.0,0.21,5.88,588000.0,To Be Verified,green.officer@turkmenistan.gouv.tm,0539,POINT (63.529041452015825 37.952970384966605),2023-02-19 00:00:00
810,20230219,emit20230219t093908,yes,36.94170673468849,42.12549717993622,Al Ya`rubiyah,SY,Syrian Arab Republic,TerraCoal Mining Co.,Livestock and Agriculture,394,3296,190,23.0,318.0,7.31,204.68,20468000.0,To Be Verified,green.officer@syrianarabrepublic.gouv.sy,3908,POINT (42.12549717993622 36.94170673468849),2023-02-19 00:00:00
811,20230219,emit20230219t093908,yes,36.94170673468849,42.12549717993622,Al Ya`rubiyah,SY,Syrian Arab Republic,GlobalEnergy Resources,Coal Mining,394,3296,190,14.0,101.0,1.41,39.48,3948000.0,To Be Verified,climate.agency@syrianarabrepublic.gouv.sy,3908,POINT (42.12549717993622 36.94170673468849),2023-02-19 00:00:00
812,20230219,emit20230219t094118,yes,31.238505086632035,48.99070311890213,Ahvaz,IR,"Iran, Islamic Republic of",GlobalEnergy Resources,Coal Mining,502,5668,191,7.0,76.0,0.53,14.84,1484000.0,Ongoing,"green.regulator@iran,islamicrepublicof.gouv.ir",4118,POINT (48.99070311890213 31.238505086632035),2023-02-19 00:00:00
813,20230219,emit20230219t094118,yes,31.238505086632035,48.99070311890213,Ahvaz,IR,"Iran, Islamic Republic of",MegaFuel Ltd.,Wastewater Treatment,502,5668,191,62.0,28.0,1.74,48.72,4872000.0,To Be Verified,"csr.commission@iran,islamicrepublicof.gouv.ir",4118,POINT (48.99070311890213 31.238505086632035),2023-02-19 00:00:00
814,20230219,emit20230219t094130,yes,30.944072828132857,49.88159114968329,Likak,IR,"Iran, Islamic Republic of",PetroTech Industries,Coal Seam Fires,487,11602,192,69.0,163.0,11.25,315.0,31500000.0,Closed,"eco.gov@iran,islamicrepublicof.gouv.ir",4130,POINT (49.88159114968329 30.944072828132857),2023-02-19 00:00:00
815,20230219,emit20230219t094130,yes,30.944072828132857,49.88159114968329,Likak,IR,"Iran, Islamic Republic of",GoldPeak Minerals,Coal Seam Fires,487,11602,192,77.0,40.0,3.08,86.24,8624000.0,To Be Verified,"sustain.agency@iran,islamicrepublicof.gouv.ir",4130,POINT (49.88159114968329 30.944072828132857),2023-02-19 00:00:00
816,20230219,emit20230219t094130,yes,30.76134046880646,49.98136193341046,Aghajari,IR,"Iran, Islamic Republic of",MineralCore Corporation,Natural Gas Distribution,487,4265,193,11.0,100.0,1.1,30.8,3080000.0,Ongoing,"env.regulator@iran,islamicrepublicof.gouv.ir",4130,POINT (49.98136193341046 30.76134046880646),2023-02-19 00:00:00
817,20230219,emit20230219t094130,yes,30.76134046880646,49.98136193341046,Aghajari,IR,"Iran, Islamic Republic of",NovaGold Resources,Coal Seam Fires,487,4265,193,71.0,54.0,3.83,107.24,10724000.0,To Be Verified,"climate.division@iran,islamicrepublicof.gouv.ir",4130,POINT (49.98136193341046 30.76134046880646),2023-02-19 00:00:00
818,20230219,emit20230219t094130,yes,30.719046332226462,50.075168159414815,Likak,IR,"Iran, Islamic Republic of",ApexMining Corporation,Coal Seam Fires,487,4377,194,5.0,19.0,0.1,2.8,280000.0,Closed,"sust.compliance@iran,islamicrepublicof.gouv.ir",4130,POINT (50.075168159414815 30.719046332226462),2023-02-19 00:00:00
819,20230219,emit20230219t094130,yes,30.719046332226462,50.075168159414815,Likak,IR,"Iran, Islamic Republic of",PowerCorp Energy Group,Hydraulic Fracturing (Fracking),487,4377,194,53.0,152.0,8.06,225.68,22568000.0,Ongoing,"climate.division@iran,islamicrepublicof.gouv.ir",4130,POINT (50.075168159414815 30.719046332226462),2023-02-19 00:00:00
820,20230219,emit20230219t094130,yes,30.360630636337003,49.88213338220355,Hendijan,IR,"Iran, Islamic Republic of",NovaGold Resources,Coal Seam Fires,487,14159,195,32.0,146.0,4.67,130.76,13076000.0,Ongoing,"climate.agency@iran,islamicrepublicof.gouv.ir",4130,POINT (49.88213338220355 30.360630636337003),2023-02-19 00:00:00
821,20230219,emit20230219t094130,yes,30.360630636337003,49.88213338220355,Hendijan,IR,"Iran, Islamic Republic of",BlueSky Oil & Gas,Oil and Gas Production,487,14159,195,44.0,56.0,2.46,68.88,6888000.0,Ongoing,"env.sust.office@iran,islamicrepublicof.gouv.ir",4130,POINT (49.88213338220355 30.360630636337003),2023-02-19 00:00:00
822,20230219,emit20230219t111521,yes,28.181940369946876,28.922135311693708,Al Bawiti,EG,Egypt,PetroPrime Exploration,Livestock and Agriculture,250,1909,196,29.0,76.0,2.2,61.6,6160000.0,Closed,env.regulator@egypt.gouv.eg,1521,POINT (28.922135311693708 28.181940369946876),2023-02-19 00:00:00
823,20230219,emit20230219t111521,yes,28.181940369946876,28.922135311693708,Al Bawiti,EG,Egypt,EnergyLink Holdings,Coal Seam Fires,250,1909,196,5.0,100.0,0.5,14.0,1400000.0,Ongoing,env.regulator@egypt.gouv.eg,1521,POINT (28.922135311693708 28.181940369946876),2023-02-19 00:00:00
824,20230219,emit20230219t190539,yes,9.732478868223962,-73.50504553221374,Becerril,CO,Colombia,BlackDiamond Mining,Livestock and Agriculture,951,3515,197,64.0,41.0,2.62,73.36,7336000.0,Closed,climate.regulator@colombia.gouv.co,0539,POINT (-73.50504553221374 9.732478868223962),2023-02-19 00:00:00
825,20230219,emit20230219t190539,yes,9.732478868223962,-73.50504553221374,Becerril,CO,Colombia,CoalRidge Exploration,Hydraulic Fracturing (Fracking),951,3515,197,13.0,118.0,1.53,42.84,4284000.0,Ongoing,eco.gov@colombia.gouv.co,0539,POINT (-73.50504553221374 9.732478868223962),2023-02-19 00:00:00
826,20230219,emit20230219t190539,yes,9.540528556053207,-73.49962320701118,La Jagua de Ibirico,CO,Colombia,PetroPrime Exploration,Livestock and Agriculture,951,3108,198,65.0,17.0,1.1,30.8,3080000.0,To Be Verified,esg.office@colombia.gouv.co,0539,POINT (-73.49962320701118 9.540528556053207),2023-02-19 00:00:00
827,20230219,emit20230219t190539,yes,9.540528556053207,-73.49962320701118,La Jagua de Ibirico,CO,Colombia,BlueSky Oil & Gas,Oil and Gas Production,951,3108,198,55.0,4.0,0.22,6.16,616000.0,Closed,esg.compliance@colombia.gouv.co,0539,POINT (-73.49962320701118 9.540528556053207),2023-02-19 00:00:00
828,20230220,emit20230220t054540,yes,37.368443728130195,94.13698275544724,Wutumeiren,CN,China,IronGiant Mining Ltd.,Coal Seam Fires,377,4944,199,42.0,108.0,4.54,127.12,12712000.0,To Be Verified,sust.gov@china.gouv.cn,4540,POINT (94.13698275544724 37.368443728130195),2023-02-20 00:00:00
829,20230220,emit20230220t054540,yes,37.368443728130195,94.13698275544724,Wutumeiren,CN,China,GoldPeak Minerals,Coal Seam Fires,377,4944,199,43.0,30.0,1.29,36.12,3612000.0,To Be Verified,esg.compliance@china.gouv.cn,4540,POINT (94.13698275544724 37.368443728130195),2023-02-20 00:00:00
830,20230220,emit20230220t054540,yes,37.365190333008655,94.16300991641955,Wutumeiren,CN,China,MineralCore Corporation,Natural Gas Distribution,377,2531,200,19.0,163.0,3.1,86.8,8680000.0,Ongoing,sust.compliance@china.gouv.cn,4540,POINT (94.16300991641955 37.365190333008655),2023-02-20 00:00:00
831,20230220,emit20230220t054540,yes,37.365190333008655,94.16300991641955,Wutumeiren,CN,China,IronGiant Mining Ltd.,Coal Seam Fires,377,2531,200,50.0,54.0,2.7,75.6,7560000.0,Closed,climate.regulator@china.gouv.cn,4540,POINT (94.16300991641955 37.365190333008655),2023-02-20 00:00:00
832,20230220,emit20230220t054540,yes,37.303918058219686,94.30453260420646,Haquxiang,CN,China,SilverRock Mining Group,Landfills,377,6168,201,9.0,33.0,0.3,8.4,840000.0,To Be Verified,sust.gov@china.gouv.cn,4540,POINT (94.30453260420646 37.303918058219686),2023-02-20 00:00:00
833,20230220,emit20230220t054540,yes,37.303918058219686,94.30453260420646,Haquxiang,CN,China,NovaGold Resources,Coal Seam Fires,377,6168,201,11.0,222.0,2.44,68.32,6832000.0,Ongoing,sustain.agency@china.gouv.cn,4540,POINT (94.30453260420646 37.303918058219686),2023-02-20 00:00:00
834,20230220,emit20230220t071530,yes,43.98801833541994,58.66792690791742,Muynoq,UZ,Uzbekistan,ApexMining Corporation,Coal Seam Fires,528,11965,202,67.0,50.0,3.35,93.8,9380000.0,Closed,env.regulator@uzbekistan.gouv.uz,1530,POINT (58.66792690791742 43.98801833541994),2023-02-20 00:00:00
835,20230220,emit20230220t071530,yes,43.98801833541994,58.66792690791742,Muynoq,UZ,Uzbekistan,CrystalPeak Oil & Gas,Landfills,528,11965,202,21.0,177.0,3.72,104.16,10416000.0,To Be Verified,esg.compliance@uzbekistan.gouv.uz,1530,POINT (58.66792690791742 43.98801833541994),2023-02-20 00:00:00
836,20230220,emit20230220t103220,yes,15.562020693500205,45.79641134207181,Al Husun,YE,Yemen,GoldPeak Minerals,Coal Seam Fires,216,6643,203,5.0,564.0,2.82,78.96,7896000.0,Closed,esg.compliance@yemen.gouv.ye,3220,POINT (45.79641134207181 15.562020693500205),2023-02-20 00:00:00
837,20230220,emit20230220t103220,yes,15.562020693500205,45.79641134207181,Al Husun,YE,Yemen,CrystalPeak Oil & Gas,Landfills,216,6643,203,52.0,34.0,1.77,49.56,4956000.0,Ongoing,esg.authority@yemen.gouv.ye,3220,POINT (45.79641134207181 15.562020693500205),2023-02-20 00:00:00
838,20230220,emit20230220t103220,yes,15.57611873902687,45.80291813231489,Al Husun,YE,Yemen,TitanOil & Gas Ltd.,Landfills,216,1472,204,35.0,45.0,1.58,44.24,4424000.0,To Be Verified,climate.regulator@yemen.gouv.ye,3220,POINT (45.80291813231489 15.57611873902687),2023-02-20 00:00:00
839,20230220,emit20230220t103220,yes,15.57611873902687,45.80291813231489,Al Husun,YE,Yemen,TitanOil & Gas Ltd.,Landfills,216,1472,204,55.0,286.0,15.73,440.44,44044000.0,Ongoing,green.regulator@yemen.gouv.ye,3220,POINT (45.80291813231489 15.57611873902687),2023-02-20 00:00:00
840,20230220,emit20230220t103220,yes,15.60160366747892,46.00191746724898,`Usaylan,YE,Yemen,DiamondQuest Resources,Coal Seam Fires,216,1312,205,34.0,95.0,3.23,90.44,9044000.0,Ongoing,sust.compliance@yemen.gouv.ye,3220,POINT (46.00191746724898 15.60160366747892),2023-02-20 00:00:00
841,20230220,emit20230220t103220,yes,15.60160366747892,46.00191746724898,`Usaylan,YE,Yemen,MegaFuel Ltd.,Wastewater Treatment,216,1312,205,11.0,14.0,0.15,4.2,420000.0,Closed,climate.agency@yemen.gouv.ye,3220,POINT (46.00191746724898 15.60160366747892),2023-02-20 00:00:00
842,20230220,emit20230220t103220,yes,15.596723574796611,46.02089560545795,`Usaylan,YE,Yemen,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),216,5740,206,12.0,357.0,4.28,119.84,11984000.0,Closed,esg.office@yemen.gouv.ye,3220,POINT (46.02089560545795 15.596723574796611),2023-02-20 00:00:00
843,20230220,emit20230220t103220,yes,15.596723574796611,46.02089560545795,`Usaylan,YE,Yemen,TitanOil & Gas Ltd.,Landfills,216,5740,206,64.0,28.0,1.79,50.12,5012000.0,To Be Verified,eco.authority@yemen.gouv.ye,3220,POINT (46.02089560545795 15.596723574796611),2023-02-20 00:00:00
844,20230220,emit20230220t194324,yes,33.08046895794291,-112.28768431102979,Maricopa,US,United States,StarDrill Energy Inc.,Wastewater Treatment,497,2047,207,65.0,142.0,9.23,258.44,25844000.0,To Be Verified,sustainability.board@unitedstates.gouv.us,4324,POINT (-112.28768431102979 33.08046895794291),2023-02-20 00:00:00
845,20230220,emit20230220t194324,yes,33.08046895794291,-112.28768431102979,Maricopa,US,United States,MineralCore Corporation,Natural Gas Distribution,497,2047,207,70.0,70.0,4.9,137.2,13720000.0,Ongoing,sustain.dept@unitedstates.gouv.us,4324,POINT (-112.28768431102979 33.08046895794291),2023-02-20 00:00:00
846,20230220,emit20230220t194546,yes,26.943481293681298,-105.72612858340833,Hidalgo del Parral,MX,Mexico,ApexMining Corporation,Coal Seam Fires,488,2512,208,63.0,43.0,2.71,75.88,7588000.0,Ongoing,sust.gov@mexico.gouv.mx,4546,POINT (-105.72612858340833 26.943481293681298),2023-02-20 00:00:00
847,20230220,emit20230220t194546,yes,26.943481293681298,-105.72612858340833,Hidalgo del Parral,MX,Mexico,PetroPrime Exploration,Livestock and Agriculture,488,2512,208,64.0,52.0,3.33,93.24,9324000.0,Closed,sustain.dept@mexico.gouv.mx,4546,POINT (-105.72612858340833 26.943481293681298),2023-02-20 00:00:00
848,20230220,emit20230220t194723,yes,22.30630878044885,-100.93225087182093,Estanzuela,MX,Mexico,GlobalEnergy Resources,Coal Mining,485,4234,209,67.0,352.0,23.58,660.24,66024000.0,To Be Verified,eco.authority@mexico.gouv.mx,4723,POINT (-100.93225087182093 22.30630878044885),2023-02-20 00:00:00
849,20230220,emit20230220t194723,yes,22.30630878044885,-100.93225087182093,Estanzuela,MX,Mexico,PowerCorp Energy Group,Hydraulic Fracturing (Fracking),485,4234,209,63.0,85.0,5.36,150.08,15008000.0,To Be Verified,esg.compliance@mexico.gouv.mx,4723,POINT (-100.93225087182093 22.30630878044885),2023-02-20 00:00:00
850,20230221,emit20230221t045604,yes,44.041699354925306,87.86281026356076,Baiyanghe,CN,China,SilverRock Mining Group,Landfills,1055,23865,210,5.0,228.0,1.14,31.92,3192000.0,Ongoing,sust.gov@china.gouv.cn,5604,POINT (87.86281026356076 44.041699354925306),2023-02-21 00:00:00
851,20230221,emit20230221t045604,yes,44.041699354925306,87.86281026356076,Baiyanghe,CN,China,TitanOil & Gas Ltd.,Landfills,1055,23865,210,28.0,49.0,1.37,38.36,3836000.0,To Be Verified,csr.division@china.gouv.cn,5604,POINT (87.86281026356076 44.041699354925306),2023-02-21 00:00:00
852,20230221,emit20230221t063001,yes,42.184010740527036,69.48438122199148,Shymkent,KZ,Kazakhstan,CoalRidge Exploration,Hydraulic Fracturing (Fracking),518,3453,211,6.0,211.0,1.27,35.56,3556000.0,To Be Verified,eco.gov@kazakhstan.gouv.kz,3001,POINT (69.48438122199148 42.184010740527036),2023-02-21 00:00:00
853,20230221,emit20230221t063001,yes,42.184010740527036,69.48438122199148,Shymkent,KZ,Kazakhstan,StarDrill Energy Inc.,Wastewater Treatment,518,3453,211,47.0,90.0,4.23,118.44,11844000.0,To Be Verified,env.regulator@kazakhstan.gouv.kz,3001,POINT (69.48438122199148 42.184010740527036),2023-02-21 00:00:00
854,20230221,emit20230221t093954,yes,31.9260559223171,36.189135548169574,Russeifa,JO,Jordan,CoalRidge Exploration,Hydraulic Fracturing (Fracking),357,3747,212,11.0,325.0,3.58,100.24,10024000.0,Closed,csr.division@jordan.gouv.jo,3954,POINT (36.189135548169574 31.9260559223171),2023-02-21 00:00:00
855,20230221,emit20230221t093954,yes,31.9260559223171,36.189135548169574,Russeifa,JO,Jordan,NovaGold Resources,Coal Seam Fires,357,3747,212,53.0,408.0,21.62,605.36,60536000.0,Closed,sustain.agency@jordan.gouv.jo,3954,POINT (36.189135548169574 31.9260559223171),2023-02-21 00:00:00
856,20230222,emit20230222t085106,yes,37.055575563942334,35.39801830111551,Adana,TR,Turkey,PetroTech Industries,Coal Seam Fires,838,4788,213,55.0,28.0,1.54,43.12,4312000.0,To Be Verified,csr.division@turkey.gouv.tr,5106,POINT (35.39801830111551 37.055575563942334),2023-02-22 00:00:00
857,20230222,emit20230222t085106,yes,37.055575563942334,35.39801830111551,Adana,TR,Turkey,GoldPeak Minerals,Coal Seam Fires,838,4788,213,57.0,161.0,9.18,257.04,25704000.0,Ongoing,climate.agency@turkey.gouv.tr,5106,POINT (35.39801830111551 37.055575563942334),2023-02-22 00:00:00
858,20230222,emit20230222t085527,yes,25.88450118162067,49.246636868463085,Abqaiq,SA,Saudi Arabia,CrystalPeak Oil & Gas,Landfills,203,1512,214,47.0,29.0,1.36,38.08,3808000.0,To Be Verified,climate.agency@saudiarabia.gouv.sa,5527,POINT (49.246636868463085 25.88450118162067),2023-02-22 00:00:00
859,20230222,emit20230222t085527,yes,25.88450118162067,49.246636868463085,Abqaiq,SA,Saudi Arabia,DiamondQuest Resources,Coal Seam Fires,203,1512,214,31.0,14.0,0.43,12.04,1204000.0,To Be Verified,sustain.agency@saudiarabia.gouv.sa,5527,POINT (49.246636868463085 25.88450118162067),2023-02-22 00:00:00
860,20230222,emit20230222t085527,yes,25.709360077577863,49.42069350746538,Al Mutayrifi,SA,Saudi Arabia,DiamondQuest Resources,Coal Seam Fires,203,2212,215,33.0,109.0,3.6,100.8,10080000.0,Closed,esg.compliance@saudiarabia.gouv.sa,5527,POINT (49.42069350746538 25.709360077577863),2023-02-22 00:00:00
861,20230222,emit20230222t085527,yes,25.709360077577863,49.42069350746538,Al Mutayrifi,SA,Saudi Arabia,ApexMining Corporation,Coal Seam Fires,203,2212,215,26.0,18.0,0.47,13.16,1316000.0,Ongoing,esg.compliance@saudiarabia.gouv.sa,5527,POINT (49.42069350746538 25.709360077577863),2023-02-22 00:00:00
862,20230223,emit20230223t045645,yes,41.8006523487058,81.30288123349924,Qarqi,CN,China,MineralCore Corporation,Natural Gas Distribution,848,19714,216,66.0,114.0,7.52,210.56,21056000.0,Closed,climate.agency@china.gouv.cn,5645,POINT (81.30288123349924 41.8006523487058),2023-02-23 00:00:00
863,20230223,emit20230223t045645,yes,41.8006523487058,81.30288123349924,Qarqi,CN,China,DiamondQuest Resources,Coal Seam Fires,848,19714,216,69.0,104.0,7.18,201.04,20104000.0,Closed,green.dept@china.gouv.cn,5645,POINT (81.30288123349924 41.8006523487058),2023-02-23 00:00:00
864,20230223,emit20230223t045720,yes,40.85716776345973,83.45174871127527,Xayar,CN,China,MineralCore Corporation,Natural Gas Distribution,262,3303,217,15.0,164.0,2.46,68.88,6888000.0,To Be Verified,esg.compliance@china.gouv.cn,5720,POINT (83.45174871127527 40.85716776345973),2023-02-23 00:00:00
865,20230223,emit20230223t045720,yes,40.85716776345973,83.45174871127527,Xayar,CN,China,NovaGold Resources,Coal Seam Fires,262,3303,217,35.0,136.0,4.76,133.28,13328000.0,Closed,climate.regulator@china.gouv.cn,5720,POINT (83.45174871127527 40.85716776345973),2023-02-23 00:00:00
866,20230223,emit20230223t063022,yes,40.01020056681925,60.9415078653524,Gazojak,TM,Turkmenistan,IronGiant Mining Ltd.,Coal Seam Fires,219,1894,218,20.0,36.0,0.72,20.16,2016000.0,Closed,sustainability.board@turkmenistan.gouv.tm,3022,POINT (60.9415078653524 40.01020056681925),2023-02-23 00:00:00
